production_companies_nombres,budget_per_company,revenue_per_company,return_per_company,count_movies
edition salzgeber & co. medien gmbh,4224578.813474693,11209348.0,2.653364757573468,1
edition video,389473.6842105263,1148278.8421052631,0.15517281650071124,1
editorial capayán,301755.62953390664,800667.7142857143,0.18952605411239057,1
edko film,88886306.63817829,154286883.33333334,11.614152496568911,12
edko films,147602619.43044266,967708112.8571428,39.89631075167115,20
edko films ltd.,1408192.9378248977,3736449.3333333335,0.8844549191911559,2
edko management and consulting,10000000.0,5604674.0,0.2802337134816322,2
edmondo amati presents,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
edmonds entertainment group (eeg),3712289.4067373467,11406837.4,2.051952803786734,2
edmund grainger productions,6336868.2202120405,16814022.0,3.9800471363602017,2
eduardo coutinho produções cinematográficas,2112289.4067373467,5604674.0,1.326682378786734,1
edward dryhurst productions,4224578.813474693,11209348.0,2.653364757573468,1
edward halperin productions,2112289.4067373467,5604674.0,1.326682378786734,1
edward janis,2112289.4067373467,5604674.0,1.326682378786734,1
edward l. alperson productions,8449157.626949387,22418696.0,5.306729515146936,2
edward lewis productions,2912289.4067373467,7846543.6,1.8871498057499982,2
edward r. pressman film,62095378.10503209,132383815.62380952,22.544045846042952,19
edward s. feldman company,844915.7626949387,2241869.6,0.5306729515146935,1
edward small production,4224578.813474693,11209348.0,2.653364757573468,1
