release_date,title,budget,revenue,return
2012-08-29,paradise: faith,4224578.813474693,11209348,2.653364757573468
1988-04-22,collision course,4224578.813474693,11209348,2.653364757573468
1990-10-05,shakma,4224578.813474693,11209348,2.653364757573468
2013-09-13,grand masti,5500000.0,47000000,8.545454545454545
2014-01-23,the dragonphoenix chronicles: indomitable,4224578.813474693,11209348,2.653364757573468
2012-09-14,inescapable,4224578.813474693,11209348,2.653364757573468
2011-10-15,karate-robo zaborgar,4224578.813474693,11209348,2.653364757573468
2011-09-01,alps,4224578.813474693,11209348,2.653364757573468
2013-09-15,ruins,4224578.813474693,11209348,2.653364757573468
1988-02-11,amsterdamned,4224578.813474693,11209348,2.653364757573468
2012-06-08,shanghai,4224578.813474693,11209348,2.653364757573468
2011-01-14,once upon a warrior,4224578.813474693,11209348,2.653364757573468
1981-01-01,orderly or disorderly,4224578.813474693,11209348,2.653364757573468
2006-12-15,kabul express,4224578.813474693,11209348,2.653364757573468
2013-01-23,miracle in cell no. 7,4224578.813474693,11209348,2.653364757573468
2013-02-07,special 26,7100000.0,18000000,2.535211267605634
2013-05-19,the german doctor,4224578.813474693,11209348,2.653364757573468
2010-07-10,sword of desperation,4224578.813474693,11209348,2.653364757573468
2011-01-26,microphone,4224578.813474693,11209348,2.653364757573468
2012-11-30,talaash,8510000.0,11209348,1.3171972431569081
2005-11-10,dirty,3000000.0,11209348,3.7364495130884294
1962-03-21,the christian revolt,4224578.813474693,11209348,2.653364757573468
2013-05-24,it's me it's me,4224578.813474693,11209348,2.653364757573468
2011-10-29,zombie apocalypse,4224578.813474693,11209348,2.653364757573468
2008-10-02,drona,15000000.0,3250000,0.21666666666666667
2008-05-23,parking,4224578.813474693,11209348,2.653364757573468
2013-10-09,escape plan,50000000.0,122915111,2.45830222
1991-12-19,dances with dragon,4224578.813474693,11209348,2.653364757573468
2011-11-25,my grandfather's people,4224578.813474693,6086224,1.440670009655735
2013-03-08,unhung hero,4224578.813474693,11209348,2.653364757573468
1965-08-08,frankenstein conquers the world,4224578.813474693,11209348,2.653364757573468
2000-11-03,godzilla vs. megaguirus,8300000.0,11209348,1.3505239203934083
1973-03-17,godzilla vs. megalon,760000.0,11209348,14.749142814822747
1996-12-14,rebirth of mothra,4224578.813474693,11209348,2.653364757573468
1994-12-10,godzilla vs. spacegodzilla,10300000.0,11209348,1.0882862659480863
2013-03-08,child's pose,1104000.0,11209348,10.153395416001167
2013-11-13,the enemy within,4224578.813474693,11209348,2.653364757573468
2007-09-09,buddha collapsed out of shame,4224578.813474693,11209348,2.653364757573468
2004-12-10,watermarks,4224578.813474693,11209348,2.653364757573468
1970-08-01,space amoeba,4224578.813474693,11209348,2.653364757573468
1997-12-13,rebirth of mothra ii,4224578.813474693,11209348,2.653364757573468
1998-12-12,rebirth of mothra iii,4224578.813474693,11209348,2.653364757573468
2011-11-17,the substance: albert hofmann's lsd,4224578.813474693,11209348,2.653364757573468
2010-05-28,hello! how are you?,4224578.813474693,11209348,2.653364757573468
2008-03-20,race,4224578.813474693,11209348,2.653364757573468
2003-12-13,godzilla: tokyo s.o.s.,4224578.813474693,11209348,2.653364757573468
2013-09-07,dallas buyers club,5000000.0,55198285,11.039657
2012-09-12,masquerade,4224578.813474693,11209348,2.653364757573468
2009-12-09,clash,4224578.813474693,11209348,2.653364757573468
2013-10-04,a touch of sin,4224578.813474693,11209348,2.653364757573468
2012-08-10,more than honey,4224578.813474693,11209348,2.653364757573468
1996-11-08,the man who captured eichmann,4224578.813474693,11209348,2.653364757573468
1994-06-01,les patriotes,4224578.813474693,11209348,2.653364757573468
2012-09-07,girl most likely,4224578.813474693,11209348,2.653364757573468
2012-09-05,pieta,4224578.813474693,3623330,0.8576784006119252
2002-11-02,godzilla against mechagodzilla,8500000.0,11209348,1.3187468869723868
1956-09-16,the sword and the dragon,4224578.813474693,11209348,2.653364757573468
1959-10-15,the day the earth froze,4224578.813474693,11209348,2.653364757573468
2003-12-24,silmido,8000000.0,11209348,1.401168567408161
2007-05-16,in tranzit,4224578.813474693,11209348,2.653364757573468
2013-04-25,so young,4224578.813474693,116000000,27.45835860133726
1953-01-01,parineeta,4224578.813474693,11209348,2.653364757573468
2009-12-12,one piece film strong world,4224578.813474693,53000000,12.545629360955816
2012-12-15,one piece film z,4224578.813474693,11209348,2.653364757573468
2013-12-06,47 ronin,175000000.0,150962475,0.8626427142857143
1952-12-20,the magic voyage of sinbad,4224578.813474693,11209348,2.653364757573468
2009-01-09,vali,4224578.813474693,11209348,2.653364757573468
2010-12-12,wikirebels: the documentary,4224578.813474693,11209348,2.653364757573468
2013-02-09,charlie countryman,4224578.813474693,11209348,2.653364757573468
2013-11-01,krrish 3,6218100.0,11209348,1.802696730394379
1966-01-01,emotion,4224578.813474693,11209348,2.653364757573468
2011-09-30,guilty of romance,4224578.813474693,11209348,2.653364757573468
2010-01-18,zero 2,4224578.813474693,11209348,2.653364757573468
1962-12-01,ninja 1,4224578.813474693,11209348,2.653364757573468
2010-04-02,trigun: badlands rumble,4224578.813474693,11209348,2.653364757573468
1978-09-13,shadows of a hot summer,4224578.813474693,11209348,2.653364757573468
2011-12-08,amen,4224578.813474693,11209348,2.653364757573468
1965-11-27,gamera,4224578.813474693,11209348,2.653364757573468
1962-04-18,the tale of zatôichi,4224578.813474693,11209348,2.653364757573468
1962-10-12,the tale of zatôichi continues,4224578.813474693,11209348,2.653364757573468
2012-11-17,evangelion: 3.0 you can (not) redo,4224578.813474693,60487945,14.318100731620389
1966-04-17,gamera vs. barugon,4224578.813474693,11209348,2.653364757573468
1963-03-15,new tale of zatôichi,4224578.813474693,11209348,2.653364757573468
1963-08-10,zatôichi the fugitive,4224578.813474693,11209348,2.653364757573468
2009-10-03,robogeisha,4224578.813474693,11209348,2.653364757573468
2007-12-11,captain abu raed,4224578.813474693,11209348,2.653364757573468
1970-08-12,zatôichi goes to the fire festival,4224578.813474693,11209348,2.653364757573468
1984-02-11,urusei yatsura 2: beautiful dreamer,4224578.813474693,11209348,2.653364757573468
1963-11-30,zatôichi on the road,4224578.813474693,11209348,2.653364757573468
2010-03-12,kinbaku,4224578.813474693,11209348,2.653364757573468
1964-03-14,zatôichi and the chest of gold,4224578.813474693,11209348,2.653364757573468
1964-07-11,zatôichi's flashing sword,4224578.813474693,11209348,2.653364757573468
2004-05-01,visions of europe,2000000.0,11209348,5.604674269632644
1964-12-30,adventures of zatôichi,4224578.813474693,11209348,2.653364757573468
2010-08-14,outbound,4224578.813474693,11209348,2.653364757573468
1965-09-18,zatôichi and the doomed man,4224578.813474693,11209348,2.653364757573468
1965-04-03,zatôichi's revenge,4224578.813474693,11209348,2.653364757573468
2008-09-06,gurren lagann the movie: childhood's end,4224578.813474693,11209348,2.653364757573468
2009-04-25,gurren lagann the movie: the lights in the sky are stars,4224578.813474693,11209348,2.653364757573468
1965-12-24,zatôichi and the chess expert,4224578.813474693,11209348,2.653364757573468
1966-05-03,zatôichi's vengeance,4224578.813474693,11209348,2.653364757573468
1966-08-13,zatôichi's pilgrimage,4224578.813474693,11209348,2.653364757573468
2012-11-28,what if...,4224578.813474693,11209348,2.653364757573468
2013-08-15,unbeatable,4224578.813474693,11209348,2.653364757573468
2013-08-01,snowpiercer,39200000.0,86758912,2.2132375510204083
1973-06-06,only old men are going to battle,4224578.813474693,11209348,2.653364757573468
1984-06-06,guest from the future,4224578.813474693,11209348,2.653364757573468
1967-04-03,"kidnapping, caucasian style",4224578.813474693,11209348,2.653364757573468
2013-12-27,ninja: shadow of a tear,4224578.813474693,11209348,2.653364757573468
1973-12-31,freedom strikes a blow,4224578.813474693,11209348,2.653364757573468
2012-11-22,in the fog,4224578.813474693,11209348,2.653364757573468
2006-02-08,fireworks wednesday,4224578.813474693,11209348,2.653364757573468
2013-09-11,dagmamman,4224578.813474693,11209348,2.653364757573468
2012-10-01,gasht-e ershad,4224578.813474693,11209348,2.653364757573468
2013-08-07,هیچ کجا هیچ کس,4224578.813474693,11209348,2.653364757573468
2013-02-13,red obsession,4224578.813474693,11209348,2.653364757573468
2013-04-09,snow on the pines,4224578.813474693,11209348,2.653364757573468
2012-02-04,the wooden bridge,4224578.813474693,11209348,2.653364757573468
2013-10-24,bitterly!,4224578.813474693,11209348,2.653364757573468
1999-01-02,the glass agency,4224578.813474693,11209348,2.653364757573468
2011-03-12,here without me,4224578.813474693,11209348,2.653364757573468
1967-01-03,zatôichi's cane sword,4224578.813474693,11209348,2.653364757573468
2011-04-27,the guide,4224578.813474693,11209348,2.653364757573468
2012-09-27,boy eating the bird's food,4224578.813474693,11209348,2.653364757573468
2004-08-27,dhoom,1500000.0,12000000,8.0
2012-09-19,the citizen,4224578.813474693,11209348,2.653364757573468
2013-12-12,only lovers left alive,7000000.0,11209348,1.6013355056093268
1971-09-11,inn of evil,4224578.813474693,11209348,2.653364757573468
1973-01-05,garm hava,4224578.813474693,11209348,2.653364757573468
2013-09-19,the lunchbox,1000000.0,4235151,4.235151
1959-03-23,stars,4224578.813474693,11209348,2.653364757573468
2012-05-10,lost in siberia,4224578.813474693,11209348,2.653364757573468
2014-01-08,yves saint laurent,12000000.0,21026290,1.7521908333333334
2013-07-03,hunting elephants,2300000.0,4500000,1.9565217391304348
2013-03-30,dragon ball z: battle of gods,4224578.813474693,50353002,11.91905849629183
2008-10-02,modern boy,4224578.813474693,11209348,2.653364757573468
2013-09-28,"like father, like son",4224578.813474693,19978961,4.729219617414928
1991-03-19,dragon ball z: lord slug,4224578.813474693,11209348,2.653364757573468
2013-07-26,the geographer drank his globe away,4224578.813474693,4037782,0.9557833285346963
2013-10-02,pokémon origins,4224578.813474693,11209348,2.653364757573468
2013-12-04,chinese puzzle,4224578.813474693,11209348,2.653364757573468
1996-03-02,dragon ball: the path to power,4224578.813474693,11209348,2.653364757573468
2012-09-11,rhino season,4224578.813474693,11209348,2.653364757573468
2004-03-31,the lizard,4224578.813474693,11209348,2.653364757573468
2013-08-16,cutie and the boxer,4224578.813474693,11209348,2.653364757573468
1994-10-22,47 ronin,4224578.813474693,11209348,2.653364757573468
2013-06-07,the square,4224578.813474693,11209348,2.653364757573468
1989-03-11,venus wars,4224578.813474693,11209348,2.653364757573468
2010-11-12,the assault,4224578.813474693,11209348,2.653364757573468
2006-01-30,flight 93,4224578.813474693,11209348,2.653364757573468
1959-11-16,το ξύλο βγήκε από τον παράδεισο,4224578.813474693,11209348,2.653364757573468
1966-10-12,"my daughter, the socialist",4224578.813474693,11209348,2.653364757573468
1954-03-31,"λατέρνα, φτώχεια και γαρύφαλλο",4224578.813474693,11209348,2.653364757573468
1957-12-16,the auntie from chicago,4224578.813474693,11209348,2.653364757573468
1968-03-20,gamera vs. viras,4224578.813474693,11209348,2.653364757573468
2012-09-14,of snails and men,4224578.813474693,11209348,2.653364757573468
2013-05-31,yeh jawaani hai deewani,7700000.0,46000000,5.974025974025974
2012-02-11,catastroika,4224578.813474693,11209348,2.653364757573468
2004-01-21,vizontele tuuba,3000000.0,13954476,4.651492
2012-08-16,easy money ii,4224578.813474693,11209348,2.653364757573468
1965-08-25,rampage at apache wells,4224578.813474693,11209348,2.653364757573468
1996-02-20,splatter: naked blood,4224578.813474693,11209348,2.653364757573468
1999-03-06,yu☆gi☆oh!,4224578.813474693,11209348,2.653364757573468
2010-01-23,yu-gi-oh! 3d: bonds beyond time,2017928.0,11209348,5.5548803224224494
2012-01-01,battleground,1000000.0,11209348,11.209348539265289
2013-04-21,big bad wolves,4224578.813474693,11209348,2.653364757573468
2009-12-21,kawasaki's rose,4224578.813474693,11209348,2.653364757573468
1967-08-12,zatôichi the outlaw,4224578.813474693,11209348,2.653364757573468
1967-12-30,zatôichi challenged,4224578.813474693,11209348,2.653364757573468
1969-03-21,gamera vs. guiron,4224578.813474693,11209348,2.653364757573468
2014-01-24,the monuments men,70000000.0,154984035,2.214057642857143
2013-10-02,the volcano,4224578.813474693,11209348,2.653364757573468
2012-07-12,the four,4224578.813474693,11209348,2.653364757573468
2011-12-23,don 2: the king is back,4224578.813474693,11209348,2.653364757573468
1997-01-01,pardes,4224578.813474693,11209348,2.653364757573468
1996-01-01,the father,4224578.813474693,11209348,2.653364757573468
2007-12-14,quest for a heart,6000000.0,11209348,1.8682247565442147
2011-03-31,don't go breaking my heart,4224578.813474693,11209348,2.653364757573468
1985-07-13,night on the galactic railroad,4224578.813474693,11209348,2.653364757573468
1975-01-01,super inframan,4224578.813474693,11209348,2.653364757573468
2008-07-04,love story 2050,20000000.0,5000000,0.25
2006-11-11,gamera the brave,4224578.813474693,11209348,2.653364757573468
2012-05-20,mystery,4224578.813474693,11209348,2.653364757573468
2014-02-14,cuban fury,4224578.813474693,11209348,2.653364757573468
2014-06-11,"black coal, thin ice",4224578.813474693,11209348,2.653364757573468
2014-02-17,blind massage,4224578.813474693,11209348,2.653364757573468
1963-08-06,ninja 2,4224578.813474693,11209348,2.653364757573468
2013-05-21,omar,4224578.813474693,11209348,2.653364757573468
2014-02-20,highway,4224578.813474693,11209348,2.653364757573468
2011-09-21,when pigs have wings,4224578.813474693,11209348,2.653364757573468
2014-02-26,superchondriac,4224578.813474693,11209348,2.653364757573468
2012-08-10,7 boxes,4224578.813474693,11209348,2.653364757573468
1960-10-18,satan's sword,4224578.813474693,11209348,2.653364757573468
1960-12-27,satan's sword: the dragon god,4224578.813474693,11209348,2.653364757573468
1961-05-17,satan's sword iii: the final chapter,4224578.813474693,11209348,2.653364757573468
2007-10-23,apartment 1303,4224578.813474693,11209348,2.653364757573468
2008-10-26,the monster x strikes back: attack the g8 summit,4224578.813474693,11209348,2.653364757573468
2013-09-06,fire in the blood,4224578.813474693,11209348,2.653364757573468
2013-05-31,the garden of words,4224578.813474693,11209348,2.653364757573468
2007-08-04,a gentle breeze in the village,4224578.813474693,11209348,2.653364757573468
1963-12-28,ninja 3: goemon will never die!,4224578.813474693,11209348,2.653364757573468
1992-01-15,"sumo do, sumo don't",4224578.813474693,11209348,2.653364757573468
2009-05-13,first squad: the moment of truth,4224578.813474693,11209348,2.653364757573468
2013-02-13,kai po che!,4224578.813474693,11209348,2.653364757573468
2013-10-03,the keeper of lost causes,4224578.813474693,11209348,2.653364757573468
2013-09-16,dick figures: the movie,4224578.813474693,11209348,2.653364757573468
2012-10-31,a werewolf boy,4224578.813474693,11209348,2.653364757573468
2005-01-01,ashura,4224578.813474693,11209348,2.653364757573468
2013-02-23,a story of yonosuke,4224578.813474693,11209348,2.653364757573468
1990-01-01,all for the winner,4224578.813474693,11209348,2.653364757573468
2013-04-04,the great passage,4224578.813474693,11209348,2.653364757573468
2014-02-28,son of god,22000000.0,67800064,3.081821090909091
1984-06-30,repentance,4224578.813474693,11209348,2.653364757573468
2013-09-14,why don't you play in hell?,4224578.813474693,11209348,2.653364757573468
2013-09-07,space pirate captain harlock,30000000.0,17137302,0.5712434
2012-09-16,key of life,4224578.813474693,11209348,2.653364757573468
2012-12-28,mass effect: paragon lost,4224578.813474693,11209348,2.653364757573468
2014-03-25,avengers confidential: black widow & punisher,4224578.813474693,11209348,2.653364757573468
2013-09-11,wolf,4224578.813474693,11209348,2.653364757573468
1968-12-19,the green slime,4224578.813474693,11209348,2.653364757573468
1965-01-14,my way home,4224578.813474693,11209348,2.653364757573468
1999-02-13,king of comedy,4224578.813474693,11209348,2.653364757573468
2007-09-19,the dinner guest,4224578.813474693,11209348,2.653364757573468
2006-10-30,"man, woman & the wall",4224578.813474693,11209348,2.653364757573468
2013-09-05,moebius,4224578.813474693,11209348,2.653364757573468
1982-01-23,a pool without water,4224578.813474693,11209348,2.653364757573468
2014-03-19,free to play,4224578.813474693,11209348,2.653364757573468
2005-01-01,survival island,9000000.0,11209348,1.2454831710294765
2013-02-27,möbius,4224578.813474693,11209348,2.653364757573468
2012-11-11,celestial wives of the meadow mari,4224578.813474693,11209348,2.653364757573468
2013-11-14,when jews were funny,4224578.813474693,11209348,2.653364757573468
1937-05-08,the thirteen,4224578.813474693,11209348,2.653364757573468
2014-03-27,the raid 2,4500000.0,2627209,0.5838242222222222
1966-07-01,terror beneath the sea,4224578.813474693,11209348,2.653364757573468
2003-11-08,g@me.,4224578.813474693,11209348,2.653364757573468
1998-09-12,bullet ballet,4224578.813474693,11209348,2.653364757573468
1947-03-06,along the sungari river,4224578.813474693,11209348,2.653364757573468
2008-09-26,ikigami: the ultimate limit,4224578.813474693,11209348,2.653364757573468
2013-12-25,the 100 year-old man who climbed out the window and disappeared,9250000.0,11209348,1.2118214637043554
1964-07-10,ninja 4: siege,4224578.813474693,11209348,2.653364757573468
2013-09-21,september,4224578.813474693,11209348,2.653364757573468
2011-11-24,tungsten,4224578.813474693,11209348,2.653364757573468
1969-06-25,the gladiators,4224578.813474693,11209348,2.653364757573468
1967-01-01,soleil o,4224578.813474693,11209348,2.653364757573468
2008-10-15,henry kissinger: secrets of a superpower,4224578.813474693,11209348,2.653364757573468
1960-09-01,the blind menace,4224578.813474693,11209348,2.653364757573468
2008-09-05,a wednesday!,1400000.0,3500000,2.5
2011-06-28,combat girls,4224578.813474693,11209348,2.653364757573468
2010-08-11,city under siege,4224578.813474693,11209348,2.653364757573468
1990-01-19,an enemy of the people,4224578.813474693,11209348,2.653364757573468
1968-12-28,samaritan zatôichi,4224578.813474693,11209348,2.653364757573468
2014-07-14,lucy,40000000.0,126546825,3.163670625
1985-01-04,the home and the world,4224578.813474693,11209348,2.653364757573468
1991-05-07,the stranger,4224578.813474693,11209348,2.653364757573468
1981-10-03,trances,4224578.813474693,11209348,2.653364757573468
1968-08-10,zatôichi and the fugitives,4224578.813474693,11209348,2.653364757573468
1972-01-15,zatôichi at large,4224578.813474693,11209348,2.653364757573468
2009-12-09,the treasure hunter,4224578.813474693,11209348,2.653364757573468
2012-11-10,lesson of the evil,4224578.813474693,11209348,2.653364757573468
1972-09-02,zatôichi in desperation,4224578.813474693,11209348,2.653364757573468
1973-04-21,zatôichi's conspiracy,4224578.813474693,11209348,2.653364757573468
2000-11-17,gen-y cops,4224578.813474693,11209348,2.653364757573468
2014-05-16,the two faces of january,4224578.813474693,4507463,1.066961512381547
2012-03-28,a.c.a.b. all cats are brilliant,4224578.813474693,11209348,2.653364757573468
2009-02-12,empire of silver,4224578.813474693,11209348,2.653364757573468
2013-06-01,mile... mile & a half,4224578.813474693,11209348,2.653364757573468
2013-12-05,little england,4224578.813474693,11209348,2.653364757573468
2014-05-09,million dollar arm,25000000.0,38307627,1.53230508
2014-01-06,once upon a time in shanghai,4224578.813474693,11209348,2.653364757573468
2014-05-16,flight 7500,4224578.813474693,11209348,2.653364757573468
1997-01-01,mr. baum,4224578.813474693,11209348,2.653364757573468
2014-08-07,lilting,4224578.813474693,11209348,2.653364757573468
2013-09-23,blood of redemption,4224578.813474693,11209348,2.653364757573468
2012-04-21,a letter to momo,4224578.813474693,6748712,1.5974875361478273
1967-12-31,beginning of an unknown era,4224578.813474693,11209348,2.653364757573468
1974-07-11,the legend of the 7 golden vampires,4224578.813474693,11209348,2.653364757573468
2014-05-16,coming home,4224578.813474693,11209348,2.653364757573468
2014-02-07,jack strong,3335702.0,11209348,3.360416649708304
2013-02-10,in bloom,4224578.813474693,11209348,2.653364757573468
1993-01-01,kabhi haan kabhi naa,4224578.813474693,11209348,2.653364757573468
2010-08-21,colorful,4224578.813474693,11209348,2.653364757573468
2002-09-09,blue,4224578.813474693,11209348,2.653364757573468
2003-02-07,blue,4224578.813474693,11209348,2.653364757573468
1998-05-08,duplicate,4224578.813474693,11209348,2.653364757573468
1996-01-01,chronicle of a disappearance,4224578.813474693,11209348,2.653364757573468
2011-12-22,the great magician,15000000.0,11209348,0.7472899026176859
2011-10-24,ra.one,4224578.813474693,11209348,2.653364757573468
2014-02-28,gun woman,4224578.813474693,11209348,2.653364757573468
2013-09-09,miss violence,4224578.813474693,11209348,2.653364757573468
2013-10-09,the saratov approach,4224578.813474693,11209348,2.653364757573468
2014-06-28,ju-on: the beginning of the end,4224578.813474693,11209348,2.653364757573468
2002-01-22,air panic,4224578.813474693,11209348,2.653364757573468
2006-10-01,gunbuster vs diebuster aim for the top! the gattai!! movie,4224578.813474693,11209348,2.653364757573468
2011-07-20,the front line,10000000.0,11209348,1.1209348539265287
2014-02-14,gunday,4224578.813474693,11209348,2.653364757573468
2013-11-15,goliyon ki raasleela ram-leela,4224578.813474693,32000000,7.574719614162003
2014-06-27,ek villain,4224578.813474693,11209348,2.653364757573468
2010-05-21,kites,4224578.813474693,11209348,2.653364757573468
2007-09-25,the detective,4224578.813474693,11209348,2.653364757573468
1974-11-02,sandakan no. 8,4224578.813474693,11209348,2.653364757573468
1937-05-07,café metropole,4224578.813474693,11209348,2.653364757573468
2013-09-13,family united,4224578.813474693,11209348,2.653364757573468
2011-02-16,largo winch ii,21169000.0,11209348,0.5295171495708483
2007-09-02,val lewton: the man in the shadows,4224578.813474693,11209348,2.653364757573468
1957-09-13,an eye for an eye,4224578.813474693,11209348,2.653364757573468
2014-05-18,the rover,12250000.0,2295423,0.1873814693877551
2013-12-24,the suspect,4224578.813474693,11209348,2.653364757573468
2014-08-06,the hundred-foot journey,22000000.0,88880821,4.0400373181818185
1973-01-05,ambush,4224578.813474693,11209348,2.653364757573468
2013-10-05,r100,5500000.0,11209348,2.038063370775507
1976-04-24,the dragon missile,4224578.813474693,11209348,2.653364757573468
2014-06-26,zero motivation,4224578.813474693,11209348,2.653364757573468
2003-01-08,quicksand,4224578.813474693,11209348,2.653364757573468
2001-01-09,camouflage,4224578.813474693,11209348,2.653364757573468
1966-05-06,the hero,4224578.813474693,11209348,2.653364757573468
2013-10-17,my way to olympia,4224578.813474693,11209348,2.653364757573468
1971-10-25,you and me,4224578.813474693,11209348,2.653364757573468
2008-05-01,alexander: the neva battle,4224578.813474693,11209348,2.653364757573468
2014-12-25,antboy: revenge of the red fury,4224578.813474693,11209348,2.653364757573468
1936-05-28,osaka elegy,4224578.813474693,11209348,2.653364757573468
1976-03-09,the message,4224578.813474693,11209348,2.653364757573468
2000-04-01,a message from akira kurosawa: for beautiful movies,4224578.813474693,11209348,2.653364757573468
1948-01-01,the lights of ten thousand homes,4224578.813474693,11209348,2.653364757573468
1986-10-14,boris godunov,4224578.813474693,11209348,2.653364757573468
2014-02-19,kummeli v,4224578.813474693,11209348,2.653364757573468
1989-02-15,"i love, you love",4224578.813474693,11209348,2.653364757573468
2008-02-14,beautiful,4224578.813474693,11209348,2.653364757573468
2014-08-12,a blast,4224578.813474693,11209348,2.653364757573468
2011-09-11,headshot,4224578.813474693,11209348,2.653364757573468
1965-05-06,the holy man,4224578.813474693,11209348,2.653364757573468
1968-07-24,the little norse prince,4224578.813474693,11209348,2.653364757573468
1994-02-16,anna,4224578.813474693,11209348,2.653364757573468
2013-11-20,return to homs,4224578.813474693,11209348,2.653364757573468
2014-06-21,saint seiya: legend of sanctuary,4224578.813474693,11209348,2.653364757573468
2013-03-21,very ordinary couple,4224578.813474693,11209348,2.653364757573468
2013-05-18,american dreams in china,4224578.813474693,88000000,20.830478938945507
2011-06-26,target,4224578.813474693,11209348,2.653364757573468
2006-02-15,marilena de la p7,4224578.813474693,11209348,2.653364757573468
1979-02-05,"uncle marin, the billionaire",4224578.813474693,11209348,2.653364757573468
2013-09-01,bethlehem,4224578.813474693,11209348,2.653364757573468
1966-05-09,kiev frescoes,4224578.813474693,11209348,2.653364757573468
1991-11-29,center stage,4224578.813474693,11209348,2.653364757573468
2014-07-04,the world of kanako,4224578.813474693,11209348,2.653364757573468
2009-04-04,my girlfriend is an agent,4224578.813474693,11209348,2.653364757573468
1979-01-01,"first case, second case",4224578.813474693,11209348,2.653364757573468
2013-11-23,the tale of the princess kaguya,49300000.0,24186232,0.49059294117647056
1996-02-16,forbidden city cop,4224578.813474693,11209348,2.653364757573468
1985-12-22,angel's egg,4224578.813474693,11209348,2.653364757573468
2009-09-22,protektor,4224578.813474693,11209348,2.653364757573468
2013-09-06,rigor mortis,4224578.813474693,11209348,2.653364757573468
1968-07-12,bakeneko: a vengeful spirit,4224578.813474693,11209348,2.653364757573468
2014-09-11,the tribe,4224578.813474693,11209348,2.653364757573468
1993-08-25,chained heat 2,4224578.813474693,11209348,2.653364757573468
1976-05-07,challenge of the masters,4224578.813474693,11209348,2.653364757573468
2010-03-05,time of eve: the movie,4224578.813474693,11209348,2.653364757573468
2011-01-04,nicky's family,4224578.813474693,11209348,2.653364757573468
2013-09-04,ilo ilo,4224578.813474693,11209348,2.653364757573468
1969-12-23,the red tent,10000000.0,11209348,1.1209348539265287
2009-01-01,podwórka,4224578.813474693,11209348,2.653364757573468
1969-12-20,the haunted castle,4224578.813474693,11209348,2.653364757573468
1968-06-15,the bride from hades,4224578.813474693,11209348,2.653364757573468
2014-06-03,bad grandpa .5,4224578.813474693,11209348,2.653364757573468
1979-08-09,the odd couple,4224578.813474693,11209348,2.653364757573468
2014-09-17,corn island,4224578.813474693,11209348,2.653364757573468
2014-10-22,john wick,20000000.0,88761661,4.43808305
2008-09-20,snakes and earrings,4224578.813474693,11209348,2.653364757573468
2002-01-01,mount head,4224578.813474693,11209348,2.653364757573468
1982-01-01,the donkey's hide,4224578.813474693,11209348,2.653364757573468
1987-01-01,the purple ball,4224578.813474693,11209348,2.653364757573468
1975-09-03,mariya,4224578.813474693,11209348,2.653364757573468
2008-09-18,loner,4224578.813474693,11209348,2.653364757573468
2013-06-27,the condemned,4224578.813474693,11209348,2.653364757573468
1972-01-01,breaktime,4224578.813474693,11209348,2.653364757573468
1975-01-01,two solutions for one problem,4224578.813474693,11209348,2.653364757573468
2010-04-25,dream home,4224578.813474693,11209348,2.653364757573468
2013-10-04,alone for christmas,4224578.813474693,11209348,2.653364757573468
2005-03-18,archangel,4224578.813474693,11209348,2.653364757573468
2013-09-27,young detective dee: rise of the sea dragon,4224578.813474693,72287783,17.11124024232458
1978-12-20,crippled avengers,4224578.813474693,11209348,2.653364757573468
2012-02-29,a cube of sugar,4224578.813474693,11209348,2.653364757573468
2009-03-24,the sniper,4224578.813474693,11209348,2.653364757573468
2005-01-11,animal,4224578.813474693,11209348,2.653364757573468
1989-10-20,a better tomorrow iii: love and death in saigon,4224578.813474693,11209348,2.653364757573468
2011-10-04,lego hero factory: savage planet,4224578.813474693,11209348,2.653364757573468
2000-04-04,tom sawyer,4224578.813474693,11209348,2.653364757573468
2010-10-13,the stoker,4224578.813474693,11209348,2.653364757573468
2005-05-26,blind man's bluff,4224578.813474693,11209348,2.653364757573468
2008-02-07,kung fu dunk,10000000.0,22896728,2.2896728
2014-10-02,haider,4224578.813474693,11209348,2.653364757573468
2005-01-11,auschwitz: the nazis and the 'final solution',4224578.813474693,11209348,2.653364757573468
2015-02-20,"kumiko, the treasure hunter",4224578.813474693,11209348,2.653364757573468
2013-01-29,intersections,7700000.0,11209348,1.4557595505539336
1976-09-15,here and elsewhere,4224578.813474693,11209348,2.653364757573468
2013-09-19,the russian novel,4224578.813474693,11209348,2.653364757573468
1965-07-25,illusion of blood,4224578.813474693,11209348,2.653364757573468
2010-09-01,reign of assassins,12000000.0,11209348,0.9341123782721074
2008-05-21,everybody dies but me,4224578.813474693,11209348,2.653364757573468
1935-01-11,romance in manhattan,4224578.813474693,11209348,2.653364757573468
1935-06-15,sazen tange and the pot worth a million ryo,4224578.813474693,11209348,2.653364757573468
2012-03-29,the conductor,4224578.813474693,11209348,2.653364757573468
2009-11-04,tsar,15000000.0,11209348,0.7472899026176859
1990-09-07,taxi blues,4224578.813474693,11209348,2.653364757573468
1995-12-19,cyborg 3: the recycler,4224578.813474693,11209348,2.653364757573468
1981-01-30,muddy river,4224578.813474693,11209348,2.653364757573468
2009-01-28,russia 88,4224578.813474693,11209348,2.653364757573468
2012-09-27,the third half,4224578.813474693,11209348,2.653364757573468
